SEASON_ID,NAME,Player_ID,Game_ID,GAME_DATE,TEAM,ADV,HOME,MATCHUP,WL,MIN,PTS,REB,AST,STL,BLK,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,TOV,PF,TTFL,CONF
22019,Steven Adams,203500,21901317,2020-08-14,OKC,LAC,False,OKC @ LAC,L,6,0,4,0,0,0,0,2,0,0,0,0,2,2,1,0,1,West
22019,Steven Adams,203500,21901306,2020-08-12,OKC,MIA,True,OKC vs. MIA,W,20,8,8,0,1,0,4,7,0,0,0,2,2,6,0,0,16,West
22019,Steven Adams,203500,21901265,2020-08-05,OKC,LAL,False,OKC @ LAL,W,28,18,7,2,0,0,7,10,0,0,4,7,1,6,1,2,31,West
22019,Steven Adams,203500,21901251,2020-08-03,OKC,DEN,True,OKC vs. DEN,L,34,9,10,1,0,0,3,6,0,0,3,4,3,7,2,6,20,West
22019,Steven Adams,203500,21901240,2020-08-01,OKC,UTA,True,OKC vs. UTA,W,28,16,11,2,0,2,7,10,0,0,2,5,3,8,4,3,30,West
22019,Steven Adams,203500,21900949,2020-03-08,OKC,BOS,False,OKC @ BOS,W,26,6,6,1,3,1,1,2,0,0,4,8,0,6,1,1,16,West
22019,Steven Adams,203500,21900932,2020-03-06,OKC,NYK,False,OKC @ NYK,W,24,12,11,1,0,2,5,8,0,0,2,2,6,5,0,0,30,West
22019,Steven Adams,203500,21900918,2020-03-04,OKC,DET,False,OKC @ DET,W,32,8,7,3,3,1,4,5,0,0,0,3,0,7,5,1,17,West
22019,Steven Adams,203500,21900912,2020-03-03,OKC,LAC,True,OKC vs. LAC,L,27,4,10,2,0,0,2,6,0,0,0,2,5,5,1,5,11,West
22019,Steven Adams,203500,21900882,2020-02-28,OKC,MIL,False,OKC @ MIL,L,17,8,7,3,1,0,4,5,0,0,0,0,1,6,1,1,21,West
22019,Steven Adams,203500,21900875,2020-02-27,OKC,SAC,True,OKC vs. SAC,W,28,15,7,1,0,0,7,9,0,0,1,2,6,1,1,2,27,West
22019,Steven Adams,203500,21900859,2020-02-25,OKC,CHI,False,OKC @ CHI,W,28,16,9,2,3,3,6,8,0,0,4,6,5,4,1,1,38,West
22019,Steven Adams,203500,21900846,2020-02-23,OKC,SAS,True,OKC vs. SAS,W,27,21,14,0,1,0,8,12,0,0,5,6,3,11,1,0,43,West
22019,Steven Adams,203500,21900831,2020-02-21,OKC,DEN,True,OKC vs. DEN,W,32,19,17,2,4,2,7,14,0,0,5,6,7,10,0,0,48,West
22019,Steven Adams,203500,21900819,2020-02-13,OKC,NOP,False,OKC @ NOP,W,28,11,11,2,1,3,5,10,1,1,0,1,3,8,1,4,27,West
22019,Steven Adams,203500,21900805,2020-02-11,OKC,SAS,True,OKC vs. SAS,L,32,10,10,2,4,1,4,9,0,0,2,2,3,7,4,5,24,West
22019,Steven Adams,203500,21900786,2020-02-09,OKC,BOS,True,OKC vs. BOS,L,30,4,11,2,0,1,2,10,0,1,0,0,5,6,2,3,9,West
22019,Steven Adams,203500,21900773,2020-02-07,OKC,DET,True,OKC vs. DET,W,29,16,8,3,0,1,7,10,0,0,2,2,2,6,3,3,31,West
22019,Steven Adams,203500,21900760,2020-02-05,OKC,CLE,True,OKC vs. CLE,W,30,6,8,3,0,0,2,5,0,0,2,3,1,7,1,2,16,West
22019,Steven Adams,203500,21900725,2020-01-31,OKC,PHX,False,OKC @ PHX,W,23,8,5,2,2,1,4,6,0,0,0,0,4,1,4,5,16,West
22019,Steven Adams,203500,21900713,2020-01-29,OKC,SAC,False,OKC @ SAC,W,26,8,8,1,1,1,2,5,0,0,4,4,5,3,0,2,22,West
22019,Steven Adams,203500,21900697,2020-01-27,OKC,DAL,True,OKC vs. DAL,L,24,9,5,4,0,0,4,5,0,0,1,2,0,5,0,2,21,West
22019,Steven Adams,203500,21900683,2020-01-25,OKC,MIN,False,OKC @ MIN,W,23,0,1,2,0,4,0,2,0,0,0,0,0,1,1,4,4,West
22019,Steven Adams,203500,21900645,2020-01-20,OKC,HOU,False,OKC @ HOU,W,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,-4,West
22019,Steven Adams,203500,21900635,2020-01-18,OKC,POR,True,OKC vs. POR,W,24,5,9,3,0,0,1,7,0,0,3,4,5,4,3,2,11,West
22019,Steven Adams,203500,21900609,2020-01-15,OKC,TOR,True,OKC vs. TOR,L,7,2,2,1,1,0,1,1,0,0,0,0,0,2,1,0,6,West
22019,Steven Adams,203500,21900594,2020-01-13,OKC,MIN,False,OKC @ MIN,W,29,13,11,5,1,3,5,7,0,0,3,4,4,7,2,1,36,West
22019,Steven Adams,203500,21900580,2020-01-11,OKC,LAL,True,OKC vs. LAL,L,29,12,8,1,2,1,6,10,0,0,0,0,2,6,1,0,25,West
22019,Steven Adams,203500,21900566,2020-01-09,OKC,HOU,True,OKC vs. HOU,W,25,15,8,3,1,0,6,8,0,0,3,4,1,7,1,1,32,West
22019,Steven Adams,203500,21900550,2020-01-07,OKC,BKN,False,OKC @ BKN,W,36,10,18,3,2,0,3,5,0,0,4,7,4,14,2,0,33,West
22019,Steven Adams,203500,21900541,2020-01-06,OKC,PHI,False,OKC @ PHI,L,35,24,15,1,0,2,9,14,0,0,6,8,9,6,1,1,49,West
22019,Steven Adams,203500,21900527,2020-01-04,OKC,CLE,False,OKC @ CLE,W,30,10,16,4,1,1,2,7,0,0,6,7,8,8,1,1,33,West
22019,Steven Adams,203500,21900514,2020-01-02,OKC,SAS,False,OKC @ SAS,W,30,14,9,3,0,1,5,8,0,0,4,6,4,5,1,4,30,West
22019,Steven Adams,203500,21900503,2019-12-31,OKC,DAL,True,OKC vs. DAL,W,25,10,11,2,1,0,4,7,0,0,2,4,4,7,1,5,24,West
22019,Steven Adams,203500,21900486,2019-12-29,OKC,TOR,False,OKC @ TOR,W,29,9,6,0,2,1,2,7,0,0,5,6,4,2,1,0,18,West
22019,Steven Adams,203500,21900467,2019-12-27,OKC,CHA,False,OKC @ CHA,W,34,14,12,3,2,2,6,9,0,0,2,4,4,8,2,2,34,West
22019,Steven Adams,203500,21900462,2019-12-26,OKC,MEM,True,OKC vs. MEM,L,28,16,6,4,1,1,7,10,0,0,2,4,2,4,0,3,32,West
22019,Steven Adams,203500,21900442,2019-12-22,OKC,LAC,True,OKC vs. LAC,W,31,20,17,2,3,0,10,15,0,0,0,2,6,11,1,2,44,West
22019,Steven Adams,203500,21900426,2019-12-20,OKC,PHX,True,OKC vs. PHX,W,26,10,9,2,0,2,5,6,0,0,0,0,3,6,3,2,24,West
22019,Steven Adams,203500,21900412,2019-12-18,OKC,MEM,True,OKC vs. MEM,W,30,13,10,5,0,0,6,7,0,0,1,4,3,7,3,2,28,West
22019,Steven Adams,203500,21900399,2019-12-16,OKC,CHI,True,OKC vs. CHI,W,28,9,11,1,0,1,4,8,0,0,1,2,6,5,4,1,18,West
22019,Steven Adams,203500,21900387,2019-12-14,OKC,DEN,False,OKC @ DEN,L,31,18,14,0,0,2,9,15,0,0,0,2,6,8,1,4,34,West
22019,Steven Adams,203500,21900365,2019-12-11,OKC,SAC,False,OKC @ SAC,L,28,12,10,4,0,2,5,10,0,0,2,5,5,5,1,1,26,West
22019,Steven Adams,203500,21900350,2019-12-09,OKC,UTA,False,OKC @ UTA,W,28,11,13,4,0,4,4,4,0,0,3,4,2,11,2,1,36,West
22019,Steven Adams,203500,21900341,2019-12-08,OKC,POR,False,OKC @ POR,W,28,6,9,4,0,0,2,6,0,0,2,2,4,5,1,1,18,West
22019,Steven Adams,203500,21900326,2019-12-06,OKC,MIN,True,OKC vs. MIN,W,36,22,11,2,2,4,9,13,0,1,4,8,6,5,2,4,43,West
22019,Steven Adams,203500,21900312,2019-12-04,OKC,IND,True,OKC vs. IND,L,29,20,9,3,0,2,8,8,0,0,4,4,5,4,2,2,44,West
22019,Steven Adams,203500,21900289,2019-12-01,OKC,NOP,False,OKC @ NOP,W,28,17,10,2,1,2,6,7,0,0,5,6,2,8,1,3,40,West
22019,Steven Adams,203500,21900275,2019-11-29,OKC,NOP,True,OKC vs. NOP,W,24,14,12,2,1,2,7,11,0,0,0,0,3,9,0,2,34,West
22019,Steven Adams,203500,21900265,2019-11-27,OKC,POR,False,OKC @ POR,L,25,8,6,3,0,0,4,7,0,0,0,0,1,5,1,1,17,West
22019,Steven Adams,203500,21900250,2019-11-25,OKC,GSW,False,OKC @ GSW,W,28,10,10,5,0,3,4,6,0,0,2,4,4,6,2,1,28,West
22019,Steven Adams,203500,21900220,2019-11-22,OKC,LAL,True,OKC vs. LAL,L,27,22,6,4,0,0,9,10,0,0,4,4,2,4,3,4,41,West
22019,Steven Adams,203500,21900201,2019-11-19,OKC,LAL,False,OKC @ LAL,L,24,2,6,4,0,0,1,3,0,0,0,0,2,4,2,2,9,West
22019,Steven Adams,203500,21900197,2019-11-18,OKC,LAC,False,OKC @ LAC,L,27,9,10,6,2,0,4,8,0,0,1,2,0,10,2,2,25,West
22019,Steven Adams,203500,21900172,2019-11-15,OKC,PHI,True,OKC vs. PHI,W,31,7,7,4,1,2,3,6,0,0,1,2,4,3,1,2,20,West
22019,Steven Adams,203500,21900146,2019-11-12,OKC,IND,False,OKC @ IND,L,19,10,6,1,0,0,5,8,0,0,0,0,1,5,0,0,19,West
22019,Steven Adams,203500,21900131,2019-11-09,OKC,GSW,True,OKC vs. GSW,W,25,13,8,2,1,2,6,7,0,0,1,3,4,4,1,0,29,West
22019,Steven Adams,203500,21900113,2019-11-07,OKC,SAS,False,OKC @ SAS,L,27,10,5,3,0,0,5,6,0,0,0,4,2,3,3,2,15,West
22019,Steven Adams,203500,21900101,2019-11-05,OKC,ORL,True,OKC vs. ORL,W,26,11,11,3,0,1,5,7,0,0,1,2,4,7,1,1,28,West
22019,Steven Adams,203500,21900045,2019-10-28,OKC,HOU,False,OKC @ HOU,L,27,6,12,1,0,2,2,7,0,0,2,4,2,10,1,3,17,West
22019,Steven Adams,203500,21900036,2019-10-27,OKC,GSW,True,OKC vs. GSW,W,25,8,10,3,0,0,4,8,0,0,0,2,5,5,1,2,18,West
22019,Steven Adams,203500,21900022,2019-10-25,OKC,WAS,True,OKC vs. WAS,L,29,7,14,0,1,1,3,9,0,0,1,2,4,10,1,1,19,West
22019,Steven Adams,203500,21900011,2019-10-23,OKC,UTA,False,OKC @ UTA,L,28,3,11,2,1,0,1,8,0,0,1,6,3,8,2,4,5,West
22019,Bam Adebayo,1628389,21901306,2020-08-12,MIA,OKC,False,MIA @ OKC,L,16,6,2,4,0,0,3,5,0,0,0,0,0,2,1,3,12,East
22019,Bam Adebayo,1628389,21901295,2020-08-10,MIA,IND,True,MIA vs. IND,W,22,10,9,4,0,3,4,10,0,0,2,4,2,7,2,0,22,East
22019,Bam Adebayo,1628389,21901283,2020-08-08,MIA,PHX,True,MIA vs. PHX,L,30,18,7,9,1,3,6,13,0,0,6,6,1,6,5,2,38,East
22019,Bam Adebayo,1628389,21901269,2020-08-06,MIA,MIL,False,MIA @ MIL,L,22,6,5,6,1,0,2,10,1,1,1,2,1,4,4,5,9,East
22019,Bam Adebayo,1628389,21901260,2020-08-04,MIA,BOS,True,MIA vs. BOS,W,32,21,12,2,1,1,5,12,0,0,11,18,3,9,1,3,38,East
22019,Bam Adebayo,1628389,21901250,2020-08-03,MIA,TOR,True,MIA vs. TOR,L,32,10,8,4,1,1,5,9,0,0,0,0,1,7,2,2,23,East
22019,Bam Adebayo,1628389,21901239,2020-08-01,MIA,DEN,False,MIA @ DEN,W,28,22,9,6,0,0,7,12,0,0,8,10,3,6,4,3,41,East
22019,Bam Adebayo,1628389,21900970,2020-03-11,MIA,CHA,True,MIA vs. CHA,L,34,21,7,10,0,0,10,15,0,0,1,2,3,4,3,3,40,East
22019,Bam Adebayo,1628389,21900951,2020-03-08,MIA,WAS,False,MIA @ WAS,W,33,27,14,6,0,1,9,13,0,0,9,12,2,12,5,4,54,East
22019,Bam Adebayo,1628389,21900936,2020-03-06,MIA,NOP,False,MIA @ NOP,L,36,9,12,4,3,4,4,10,0,0,1,2,4,8,4,6,26,East
22019,Bam Adebayo,1628389,21900919,2020-03-04,MIA,ORL,True,MIA vs. ORL,W,31,10,7,4,0,1,5,9,0,0,0,0,2,5,2,1,21,East
22019,Bam Adebayo,1628389,21900906,2020-03-02,MIA,MIL,True,MIA vs. MIL,W,37,14,13,5,1,3,5,16,0,0,4,6,2,11,5,1,27,East
22019,Bam Adebayo,1628389,21900889,2020-02-29,MIA,BKN,True,MIA vs. BKN,W,32,16,12,3,0,3,7,12,0,0,2,2,2,10,1,1,37,East
22019,Bam Adebayo,1628389,21900880,2020-02-28,MIA,DAL,True,MIA vs. DAL,W,29,14,11,3,0,1,3,10,0,0,8,10,2,9,1,2,30,East
22019,Bam Adebayo,1628389,21900868,2020-02-26,MIA,MIN,True,MIA vs. MIN,L,33,22,10,7,0,2,6,13,0,1,10,15,1,9,4,5,40,East
22019,Bam Adebayo,1628389,21900849,2020-02-24,MIA,CLE,False,MIA @ CLE,L,41,22,13,9,3,4,9,15,0,0,4,5,1,12,6,5,51,East
22019,Bam Adebayo,1628389,21900838,2020-02-22,MIA,CLE,True,MIA vs. CLE,W,26,15,3,9,1,1,7,9,0,0,1,3,1,2,5,3,28,East
22019,Bam Adebayo,1628389,21900821,2020-02-20,MIA,ATL,False,MIA @ ATL,L,36,28,19,7,3,1,9,20,0,1,10,12,5,14,4,3,59,East
22019,Bam Adebayo,1628389,21900816,2020-02-12,MIA,UTA,False,MIA @ UTA,L,33,9,11,5,4,2,4,10,0,0,1,2,2,9,1,1,28,East
22019,Bam Adebayo,1628389,21900800,2020-02-10,MIA,GSW,False,MIA @ GSW,W,27,13,11,7,2,0,5,8,0,0,3,6,3,8,1,2,34,East
22019,Bam Adebayo,1628389,21900792,2020-02-09,MIA,POR,False,MIA @ POR,L,35,13,12,7,0,3,6,14,0,0,1,2,5,7,3,4,30,East
22019,Bam Adebayo,1628389,21900775,2020-02-07,MIA,SAC,False,MIA @ SAC,L,36,26,7,3,0,2,12,16,0,0,2,3,1,6,5,3,42,East
22019,Bam Adebayo,1628389,21900763,2020-02-05,MIA,LAC,False,MIA @ LAC,L,40,22,11,6,2,0,9,15,0,0,4,7,4,7,2,0,43,East
22019,Bam Adebayo,1628389,21900747,2020-02-03,MIA,PHI,True,MIA vs. PHI,W,35,18,8,11,1,0,8,15,0,0,2,2,3,5,0,2,41,East
22019,Bam Adebayo,1628389,21900729,2020-02-01,MIA,ORL,False,MIA @ ORL,W,38,4,14,5,3,4,1,8,0,0,2,4,3,11,2,1,22,East
22019,Bam Adebayo,1628389,21900701,2020-01-28,MIA,BOS,True,MIA vs. BOS,L,33,16,10,1,1,1,7,11,0,0,2,2,2,8,2,5,32,East
22019,Bam Adebayo,1628389,21900694,2020-01-27,MIA,ORL,True,MIA vs. ORL,W,32,20,10,10,1,0,10,16,0,1,0,0,0,10,1,0,43,East
22019,Bam Adebayo,1628389,21900673,2020-01-24,MIA,LAC,True,MIA vs. LAC,L,38,18,8,9,0,1,6,10,0,0,6,7,3,5,4,1,39,East
22019,Bam Adebayo,1628389,21900658,2020-01-22,MIA,WAS,True,MIA vs. WAS,W,34,6,8,2,0,1,3,8,0,0,0,1,1,7,4,2,10,East
22019,Bam Adebayo,1628389,21900644,2020-01-20,MIA,SAC,True,MIA vs. SAC,W,40,16,11,5,1,1,6,9,0,0,4,6,4,7,5,4,34,East
22019,Bam Adebayo,1628389,21900637,2020-01-19,MIA,SAS,False,MIA @ SAS,L,36,21,16,6,2,0,8,13,0,1,5,5,4,12,2,0,50,East
22019,Bam Adebayo,1628389,21900623,2020-01-17,MIA,OKC,False,MIA @ OKC,W,32,21,8,5,0,1,7,11,0,0,7,10,1,7,3,2,39,East
22019,Bam Adebayo,1628389,21900606,2020-01-15,MIA,SAS,True,MIA vs. SAS,W,36,14,13,7,0,2,6,15,0,0,2,4,4,9,0,0,33,East
22019,Bam Adebayo,1628389,21900584,2020-01-12,MIA,NYK,False,MIA @ NYK,L,37,15,6,5,0,0,5,7,0,0,5,6,2,4,5,4,28,East
22019,Bam Adebayo,1628389,21900568,2020-01-10,MIA,BKN,False,MIA @ BKN,L,33,22,6,7,2,1,10,13,0,0,2,2,2,4,1,2,46,East
22019,Bam Adebayo,1628389,21900556,2020-01-08,MIA,IND,False,MIA @ IND,W,29,18,9,4,0,1,8,11,0,0,2,3,0,9,0,1,38,East
22019,Bam Adebayo,1628389,21900535,2020-01-05,MIA,POR,True,MIA vs. POR,W,36,20,8,6,1,1,9,10,0,0,2,6,4,4,3,3,39,East
22019,Bam Adebayo,1628389,21900518,2020-01-03,MIA,ORL,False,MIA @ ORL,L,35,14,10,1,1,2,5,8,0,0,4,5,5,5,2,1,31,East
22019,Bam Adebayo,1628389,21900510,2020-01-02,MIA,TOR,True,MIA vs. TOR,W,35,15,14,2,0,1,7,8,0,0,1,2,2,12,4,4,34,East
22019,Bam Adebayo,1628389,21900492,2019-12-30,MIA,WAS,False,MIA @ WAS,L,36,14,14,5,0,0,6,11,0,0,2,3,3,11,6,4,29,East
22019,Bam Adebayo,1628389,21900475,2019-12-28,MIA,PHI,True,MIA vs. PHI,W,40,11,3,2,1,1,5,14,0,0,1,2,0,3,0,3,14,East
22019,Bam Adebayo,1628389,21900470,2019-12-27,MIA,IND,True,MIA vs. IND,W,36,18,15,6,0,0,8,10,0,0,2,2,6,9,1,0,46,East
22019,Bam Adebayo,1628389,21900449,2019-12-23,MIA,UTA,True,MIA vs. UTA,W,38,18,13,6,3,3,5,14,0,0,8,10,5,8,2,2,43,East
22019,Bam Adebayo,1628389,21900424,2019-12-20,MIA,NYK,True,MIA vs. NYK,W,30,20,8,3,1,0,6,9,0,0,8,8,1,7,4,2,39,East
22019,Bam Adebayo,1628389,21900410,2019-12-18,MIA,PHI,False,MIA @ PHI,W,34,23,9,5,2,2,9,16,0,0,5,6,3,6,3,2,44,East
22019,Bam Adebayo,1628389,21900397,2019-12-16,MIA,MEM,False,MIA @ MEM,L,43,14,13,5,3,3,4,12,0,1,6,8,0,13,4,5,33,East
22019,Bam Adebayo,1628389,21900384,2019-12-14,MIA,DAL,False,MIA @ DAL,W,37,18,11,10,2,2,7,12,0,0,4,7,2,9,1,4,45,East
22019,Bam Adebayo,1628389,21900374,2019-12-13,MIA,LAL,True,MIA vs. LAL,L,35,12,12,5,0,1,5,11,0,0,2,5,4,8,2,2,26,East
22019,Bam Adebayo,1628389,21900354,2019-12-10,MIA,ATL,True,MIA vs. ATL,W,44,30,11,11,2,0,13,18,0,1,4,5,4,7,4,5,60,East
22019,Bam Adebayo,1628389,21900337,2019-12-08,MIA,CHI,True,MIA vs. CHI,W,41,21,13,6,3,1,7,9,0,1,7,9,4,9,7,4,46,East
22019,Bam Adebayo,1628389,21900324,2019-12-06,MIA,WAS,True,MIA vs. WAS,W,37,24,14,4,0,2,10,16,0,0,4,7,3,11,2,2,47,East
22019,Bam Adebayo,1628389,21900310,2019-12-04,MIA,BOS,False,MIA @ BOS,L,38,8,7,3,0,0,4,9,0,0,0,2,1,6,4,2,11,East
22019,Bam Adebayo,1628389,21900301,2019-12-03,MIA,TOR,False,MIA @ TOR,W,37,18,7,1,0,1,7,13,0,0,4,4,3,4,2,3,30,East
22019,Bam Adebayo,1628389,21900284,2019-12-01,MIA,BKN,False,MIA @ BKN,W,33,17,16,1,1,1,6,14,0,0,5,7,6,10,4,3,33,East
22019,Bam Adebayo,1628389,21900273,2019-11-29,MIA,GSW,True,MIA vs. GSW,W,24,2,9,2,1,1,1,5,0,0,0,0,2,7,1,3,11,East
22019,Bam Adebayo,1628389,21900259,2019-11-27,MIA,HOU,False,MIA @ HOU,L,40,17,11,8,1,2,5,8,0,0,7,10,3,8,5,1,40,East
22019,Bam Adebayo,1628389,21900245,2019-11-25,MIA,CHA,True,MIA vs. CHA,W,34,21,13,5,0,1,8,14,0,0,5,5,1,12,3,2,44,East
22019,Bam Adebayo,1628389,21900230,2019-11-23,MIA,PHI,False,MIA @ PHI,L,26,12,5,0,1,0,5,9,0,0,2,4,1,4,3,3,16,East
22019,Bam Adebayo,1628389,21900219,2019-11-22,MIA,CHI,False,MIA @ CHI,W,33,16,14,6,3,1,6,10,0,0,4,4,4,10,4,0,42,East
22019,Bam Adebayo,1628389,21900206,2019-11-20,MIA,CLE,True,MIA vs. CLE,W,30,13,7,3,4,0,5,5,0,0,3,6,2,5,3,3,29,East
22019,Bam Adebayo,1628389,21900178,2019-11-16,MIA,NOP,True,MIA vs. NOP,W,34,18,13,4,2,3,8,11,0,0,2,2,2,11,2,0,45,East
22019,Bam Adebayo,1628389,21900161,2019-11-14,MIA,CLE,False,MIA @ CLE,W,40,16,15,5,0,1,7,14,0,1,2,3,0,15,1,2,36,East
22019,Bam Adebayo,1628389,21900148,2019-11-12,MIA,DET,True,MIA vs. DET,W,28,18,14,2,0,0,8,9,0,0,2,2,4,10,4,6,39,East
22019,Bam Adebayo,1628389,21900126,2019-11-08,MIA,LAL,False,MIA @ LAL,L,38,11,9,4,3,1,4,7,0,0,3,8,3,6,3,2,24,East
22019,Bam Adebayo,1628389,21900114,2019-11-07,MIA,PHX,False,MIA @ PHX,W,35,15,10,6,5,1,6,9,0,1,3,6,2,8,2,3,37,East
22019,Bam Adebayo,1628389,21900102,2019-11-05,MIA,DEN,False,MIA @ DEN,L,25,6,11,3,0,2,2,9,0,0,2,5,3,8,1,2,15,East
22019,Bam Adebayo,1628389,21900086,2019-11-03,MIA,HOU,True,MIA vs. HOU,W,26,8,5,5,2,1,3,5,0,1,2,4,1,4,4,3,17,East
22019,Bam Adebayo,1628389,21900066,2019-10-31,MIA,ATL,False,MIA @ ATL,W,36,12,6,7,1,2,4,5,1,1,3,7,2,4,0,3,31,East
22019,Bam Adebayo,1628389,21900052,2019-10-29,MIA,ATL,True,MIA vs. ATL,W,33,17,10,3,2,3,4,7,0,0,9,10,2,8,2,4,42,East
22019,Bam Adebayo,1628389,21900039,2019-10-27,MIA,MIN,False,MIA @ MIN,L,32,13,9,5,2,3,6,10,0,1,1,5,2,7,3,3,27,East
22019,Bam Adebayo,1628389,21900026,2019-10-26,MIA,MIL,False,MIA @ MIL,W,38,19,13,8,0,1,5,9,0,1,9,12,2,11,3,2,44,East
22019,Bam Adebayo,1628389,21900007,2019-10-23,MIA,MEM,True,MIA vs. MEM,W,24,14,11,3,1,0,3,7,0,0,8,10,4,7,5,3,29,East
22019,LaMarcus Aldridge,200746,21900965,2020-03-10,SAS,DAL,True,SAS vs. DAL,W,37,24,2,2,3,4,10,23,1,4,3,4,0,2,1,1,31,West
22019,LaMarcus Aldridge,200746,21900846,2020-02-23,SAS,OKC,False,SAS @ OKC,L,21,8,3,2,0,0,3,10,0,5,2,2,2,1,2,3,4,West
22019,LaMarcus Aldridge,200746,21900832,2020-02-21,SAS,UTA,False,SAS @ UTA,W,35,15,8,4,1,1,6,17,1,3,2,3,3,5,0,4,24,West
22019,LaMarcus Aldridge,200746,21900805,2020-02-11,SAS,OKC,False,SAS @ OKC,W,39,25,14,3,1,1,9,20,0,3,7,8,3,11,2,2,43,West
22019,LaMarcus Aldridge,200746,21900799,2020-02-10,SAS,DEN,False,SAS @ DEN,L,35,33,6,5,1,0,13,25,4,8,3,5,2,4,3,4,44,West
22019,LaMarcus Aldridge,200746,21900785,2020-02-08,SAS,SAC,False,SAS @ SAC,L,34,12,10,0,1,3,5,10,0,2,2,4,1,9,4,2,20,West
22019,LaMarcus Aldridge,200746,21900767,2020-02-06,SAS,POR,False,SAS @ POR,L,36,20,8,4,2,1,9,23,2,6,0,0,4,4,1,0,27,West
22019,LaMarcus Aldridge,200746,21900754,2020-02-04,SAS,LAL,False,SAS @ LAL,L,30,7,3,1,1,0,3,10,0,1,1,2,0,3,0,1,7,West
22019,LaMarcus Aldridge,200746,21900750,2020-02-03,SAS,LAC,False,SAS @ LAC,L,34,27,9,5,0,2,9,17,2,5,7,7,0,9,1,4,49,West
22019,LaMarcus Aldridge,200746,21900734,2020-02-01,SAS,CHA,True,SAS vs. CHA,W,28,8,7,2,0,1,4,10,0,1,0,1,2,5,0,0,14,West
22019,LaMarcus Aldridge,200746,21900686,2020-01-26,SAS,TOR,True,SAS vs. TOR,L,35,10,10,0,0,0,3,6,1,2,3,3,2,8,1,4,22,West
22019,LaMarcus Aldridge,200746,21900678,2020-01-24,SAS,PHX,True,SAS vs. PHX,L,38,16,6,3,1,2,6,11,1,2,3,4,0,6,1,1,30,West
22019,LaMarcus Aldridge,200746,21900663,2020-01-22,SAS,NOP,False,SAS @ NOP,W,35,32,14,2,1,2,12,20,1,4,7,8,6,8,3,5,56,West
22019,LaMarcus Aldridge,200746,21900650,2020-01-20,SAS,PHX,False,SAS @ PHX,W,32,19,3,2,2,3,6,14,1,4,6,8,0,3,1,3,28,West
22019,LaMarcus Aldridge,200746,21900637,2020-01-19,SAS,MIA,True,SAS vs. MIA,W,36,21,4,3,1,2,8,15,2,4,3,3,3,1,2,1,33,West
22019,LaMarcus Aldridge,200746,21900624,2020-01-17,SAS,ATL,True,SAS vs. ATL,L,28,30,5,0,1,0,11,20,1,3,7,7,2,3,2,6,42,West
22019,LaMarcus Aldridge,200746,21900606,2020-01-15,SAS,MIA,False,SAS @ MIA,L,34,12,5,1,0,0,5,12,2,6,0,0,1,4,1,4,13,West
22019,LaMarcus Aldridge,200746,21900587,2020-01-12,SAS,TOR,False,SAS @ TOR,W,34,11,4,4,1,0,4,10,2,6,1,3,0,4,1,0,14,West
22019,LaMarcus Aldridge,200746,21900571,2020-01-10,SAS,MEM,False,SAS @ MEM,L,34,21,9,3,0,1,7,12,5,9,2,2,1,8,3,3,36,West
22019,LaMarcus Aldridge,200746,21900554,2020-01-08,SAS,BOS,False,SAS @ BOS,W,32,13,6,4,0,2,5,11,1,5,2,3,0,6,1,2,21,West
22019,LaMarcus Aldridge,200746,21900546,2020-01-06,SAS,MIL,True,SAS vs. MIL,W,33,17,4,3,0,1,5,10,2,3,5,5,1,3,0,4,31,West
22019,LaMarcus Aldridge,200746,21900531,2020-01-04,SAS,MIL,False,SAS @ MIL,L,33,16,10,2,0,0,5,14,4,7,2,2,2,8,0,5,27,West
22019,LaMarcus Aldridge,200746,21900514,2020-01-02,SAS,OKC,True,SAS vs. OKC,L,33,22,12,0,0,3,7,13,4,4,4,4,4,8,1,2,45,West
22019,LaMarcus Aldridge,200746,21900502,2019-12-31,SAS,GSW,True,SAS vs. GSW,W,38,17,12,4,0,3,7,13,1,3,2,2,2,10,1,1,37,West
22019,LaMarcus Aldridge,200746,21900481,2019-12-28,SAS,DET,True,SAS vs. DET,W,30,25,12,1,1,2,9,19,5,6,2,2,3,9,1,3,45,West
22019,LaMarcus Aldridge,200746,21900463,2019-12-26,SAS,DAL,False,SAS @ DAL,L,31,17,7,1,1,2,7,13,1,2,2,2,2,5,1,4,30,West
22019,LaMarcus Aldridge,200746,21900450,2019-12-23,SAS,MEM,False,SAS @ MEM,W,32,40,9,5,0,3,17,25,3,5,3,4,3,6,1,1,68,West
22019,LaMarcus Aldridge,200746,21900436,2019-12-21,SAS,LAC,True,SAS vs. LAC,L,24,12,4,2,1,1,6,11,0,1,0,0,1,3,1,2,19,West
22019,LaMarcus Aldridge,200746,21900418,2019-12-19,SAS,BKN,True,SAS vs. BKN,W,32,20,10,2,1,4,9,17,0,2,2,2,4,6,1,2,37,West
22019,LaMarcus Aldridge,200746,21900396,2019-12-16,SAS,HOU,False,SAS @ HOU,L,38,19,12,4,1,2,7,14,1,3,4,4,2,10,0,3,41,West
22019,LaMarcus Aldridge,200746,21900380,2019-12-14,SAS,PHX,False,SAS @ PHX,W,37,18,7,1,1,3,7,18,1,3,3,5,2,5,0,2,26,West
